Cousins,Oxford Comma,One (Blake's Got a New Face),Ice Cream Piano,Classical,Connect,Unbelievers,Cape Cod Kwassa Kwassa,This Life,Sunflower,Sympathy,The Surfer,Horchata,Bambina,Capricorn,Gen-X Cops,Diane Young,A-Punk,Prep-School Gangsters,Mary Boone,Hannah Hunt,Harmony Hall,Hope,Worship You,Ya Hey,Hold You Now,Holiday,Boston (Ladies of Cambridge),White Sky,Step,New Dorp. New York,Pravda,Campus,Unbearably White,The Kids Don't Stand a Chance,Walcott,Mansard Roof,Bryn,California English,Cocaine Cowboys,How Long?,Obvious Bicycle,Giving Up the Gun,I Stand Corrected,Run,Ottoman,Diplomat's Son,M79,Big Blue,SNL Closing Theme (A Waltz in A) / Flower Moon,Everlasting Arms,Dangerous Night (The Night Is a Knife),Flower Moon,I Think Ur a Contra,Rich Man,We Belong Together
0.7872340425531915,0.6170212765957447,0.35714285714285715,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.4166666666666667,0.5434782608695652,0.7692307692307693,0.4423076923076923,1,0.5,0.09090909090909091,0.17777777777777778,0.7692307692307693,0.78,0.7843137254901961,0.7692307692307693,0.6382978723404256,0.7692307692307693,0.34782608695652173,0.7692307692307693,0.7959183673469388,0.2727272727272727,0.3023255813953488,0.32558139534883723,0.44680851063829785,0.19047619047619047,0.5555555555555556,0.3958333333333333,0.575,0.29411764705882354,0.5,0.04878048780487805,0.047619047619047616,0.6041666666666666,0.20930232558139536,0.20930232558139536,0.025,0.2391304347826087,0.1,0.1,0.15,0.13953488372093023,0.06976744186046512,0.1590909090909091,0.023809523809523808,0.08163265306122448,0.025,0.0975609756097561,0,0.04878048780487805,0,0,0.025,0
0.4222222222222222,0.4,0.32142857142857145,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.2,0.3076923076923077,0.38461538461538464,0.27906976744186046,0.5,1,0.12,0.13793103448275862,0.38461538461538464,0.40816326530612246,0.39215686274509803,0.38461538461538464,0.32558139534883723,0.38461538461538464,0.23529411764705882,0.38461538461538464,0.3877551020408163,0.16129032258064516,0.125,0.23333333333333334,0.2631578947368421,0.2,0.35135135135135137,0.34285714285714286,0.2647058823529412,0.022222222222222223,0.27906976744186046,0.045454545454545456,0,0.425,0.14285714285714285,0.10344827586206896,0.05,0.15625,0.043478260869565216,0.043478260869565216,0.13043478260869565,0.07407407407407407,0,0.19230769230769232,0.045454545454545456,0.06451612903225806,0.05,0.08695652173913043,0,0.09523809523809523,0,0,0,0
0.10638297872340426,0.1891891891891892,0.08695652173913043,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.2,0.21875,0.15384615384615385,0.19444444444444445,0.09090909090909091,0.12,1,0.16666666666666666,0.15384615384615385,0.11764705882352941,0.1346153846153846,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.25,0.15384615384615385,0.09803921568627451,0.14285714285714285,0.09090909090909091,0.08695652173913043,0.125,0.2,0.02702702702702703,0.12903225806451613,0.03333333333333333,0.21428571428571427,0.13157894736842105,0,0.09090909090909091,0.125,0.1111111111111111,0.1111111111111111,0,0.13636363636363635,0,0,0,0.0625,0.07692307692307693,0.05555555555555555,0.1,0.23529411764705882,0.125,0,0.125,0,0.08333333333333333,0,0,0.125
0.1875,0.1951219512195122,0.30434782608695654,0.25,0.25,0.25,0.20588235294117646,0.15789473684210525,0.25,0.2631578947368421,0.17777777777777778,0.13793103448275862,0.16666666666666666,1,0.25,0.21568627450980393,0.2549019607843137,0.25,0.21951219512195122,0.25,0.12903225806451613,0.25,0.22,0.16,0.11538461538461539,0.1111111111111111,0.28125,0.045454545454545456,0.22857142857142856,0.21212121212121213,0.125,0.18181818181818182,0.17073170731707318,0,0.13333333333333333,0.21951219512195122,0.13636363636363635,0.19047619047619047,0,0.25,0.0625,0,0.05555555555555555,0.1,0.05555555555555555,0.09090909090909091,0.06666666666666667,0.13043478260869565,0,0.2,0,0,0.125,0,0,0.07692307692307693
0.8461538461538461,0.6923076923076923,0.3269230769230769,1,1,1,0.5384615384615384,0.5961538461538461,1,0.6730769230769231,0.7692307692307693,0.38461538461538464,0.15384615384615385,0.25,1,0.9423076923076923,0.9807692307692307,1,0.7115384615384616,1,0.4230769230769231,1,0.9230769230769231,0.3076923076923077,0.3076923076923077,0.3269230769230769,0.5384615384615384,0.19230769230769232,0.5769230769230769,0.5192307692307693,0.4423076923076923,0.5,0.6730769230769231,0.057692307692307696,0.07692307692307693,0.7115384615384616,0.23076923076923078,0.23076923076923078,0.019230769230769232,0.3269230769230769,0.07692307692307693,0.07692307692307693,0.11538461538461539,0.17307692307692307,0.11538461538461539,0.21153846153846154,0.057692307692307696,0.25,0.019230769230769232,0.09615384615384616,0.019230769230769232,0.057692307692307696,0.09615384615384616,0.019230769230769232,0.019230769230769232,0.019230769230769232
0.8235294117647058,0.7,0.29411764705882354,0.9423076923076923,0.9423076923076923,0.9423076923076923,0.4807692307692308,0.5686274509803921,0.9423076923076923,0.6470588235294118,0.78,0.40816326530612246,0.11764705882352941,0.21568627450980393,0.9423076923076923,1,0.9607843137254902,0.9423076923076923,0.6538461538461539,0.9423076923076923,0.36538461538461536,0.9423076923076923,0.94,0.3,0.3,0.32,0.54,0.20408163265306123,0.58,0.52,0.44,0.47058823529411764,0.6470588235294118,0.061224489795918366,0.08163265306122448,0.6862745098039216,0.22,0.19607843137254902,0.02040816326530612,0.2692307692307692,0.08163265306122448,0.08163265306122448,0.12244897959183673,0.1836734693877551,0.1,0.22448979591836735,0.04,0.21568627450980393,0.02040816326530612,0.08,0,0.061224489795918366,0.08,0.02040816326530612,0.02040816326530612,0
0.8269230769230769,0.7058823529411765,0.3333333333333333,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.5192307692307693,0.5769230769230769,0.9807692307692307,0.6538461538461539,0.7843137254901961,0.39215686274509803,0.1346153846153846,0.2549019607843137,0.9807692307692307,0.9607843137254902,1,0.9807692307692307,0.6923076923076923,0.9807692307692307,0.40384615384615385,0.9807692307692307,0.9411764705882353,0.28846153846153844,0.28846153846153844,0.3076923076923077,0.5490196078431373,0.19607843137254902,0.5882352941176471,0.5294117647058824,0.45098039215686275,0.4807692307692308,0.6538461538461539,0.058823529411764705,0.0784313725490196,0.7254901960784313,0.23529411764705882,0.21153846153846154,0.0196078431372549,0.3076923076923077,0.0784313725490196,0.0784313725490196,0.11764705882352941,0.17647058823529413,0.09615384615384616,0.21568627450980393,0.038461538461538464,0.23076923076923078,0.0196078431372549,0.09803921568627451,0,0.058823529411764705,0.09803921568627451,0.0196078431372549,0.0196078431372549,0.0196078431372549
0.8461538461538461,0.6923076923076923,0.3269230769230769,1,1,1,0.5384615384615384,0.5961538461538461,1,0.6730769230769231,0.7692307692307693,0.38461538461538464,0.15384615384615385,0.25,1,0.9423076923076923,0.9807692307692307,1,0.7115384615384616,1,0.4230769230769231,1,0.9230769230769231,0.3076923076923077,0.3076923076923077,0.3269230769230769,0.5384615384615384,0.19230769230769232,0.5769230769230769,0.5192307692307693,0.4423076923076923,0.5,0.6730769230769231,0.057692307692307696,0.07692307692307693,0.7115384615384616,0.23076923076923078,0.23076923076923078,0.019230769230769232,0.3269230769230769,0.07692307692307693,0.07692307692307693,0.11538461538461539,0.17307692307692307,0.11538461538461539,0.21153846153846154,0.057692307692307696,0.25,0.019230769230769232,0.09615384615384616,0.019230769230769232,0.057692307692307696,0.09615384615384616,0.019230769230769232,0.019230769230769232,0.019230769230769232
0.6530612244897959,0.5208333333333334,0.38461538461538464,0.7115384615384616,0.7115384615384616,0.7115384615384616,0.4772727272727273,0.44680851063829785,0.7115384615384616,0.44,0.6382978723404256,0.32558139534883723,0.15384615384615385,0.21951219512195122,0.7115384615384616,0.6538461538461539,0.6923076923076923,0.7115384615384616,1,0.7115384615384616,0.3409090909090909,0.7115384615384616,0.6346153846153846,0.325,0.325,0.35,0.4444444444444444,0.20512820512820512,0.5227272727272727,0.28,0.5,0.3695652173913043,0.5,0.08108108108108109,0.05128205128205128,0.48,0.13953488372093023,0.225,0,0.14893617021276595,0.10810810810810811,0.07894736842105263,0.075,0.06976744186046512,0.10256410256410256,0.2,0.08108108108108109,0.21951219512195122,0,0.05,0.02702702702702703,0.05263157894736842,0.10526315789473684,0.02702702702702703,0.02702702702702703,0.02702702702702703
0.8461538461538461,0.6923076923076923,0.3269230769230769,1,1,1,0.5384615384615384,0.5961538461538461,1,0.6730769230769231,0.7692307692307693,0.38461538461538464,0.15384615384615385,0.25,1,0.9423076923076923,0.9807692307692307,1,0.7115384615384616,1,0.4230769230769231,1,0.9230769230769231,0.3076923076923077,0.3076923076923077,0.3269230769230769,0.5384615384615384,0.19230769230769232,0.5769230769230769,0.5192307692307693,0.4423076923076923,0.5,0.6730769230769231,0.057692307692307696,0.07692307692307693,0.7115384615384616,0.23076923076923078,0.23076923076923078,0.019230769230769232,0.3269230769230769,0.07692307692307693,0.07692307692307693,0.11538461538461539,0.17307692307692307,0.11538461538461539,0.21153846153846154,0.057692307692307696,0.25,0.019230769230769232,0.09615384615384616,0.019230769230769232,0.057692307692307696,0.09615384615384616,0.019230769230769232,0.019230769230769232,0.019230769230769232
0.43478260869565216,0.3181818181818182,0.25806451612903225,0.4230769230769231,0.4230769230769231,0.4230769230769231,0.47058823529411764,0.358974358974359,0.4230769230769231,0.32558139534883723,0.34782608695652173,0.23529411764705882,0.25,0.12903225806451613,0.4230769230769231,0.36538461538461536,0.40384615384615385,0.4230769230769231,0.3409090909090909,0.4230769230769231,1,0.4230769230769231,0.37254901960784315,0.11764705882352941,0.15151515151515152,0.18181818181818182,0.25,0.10344827586206896,0.15555555555555556,0.2894736842105263,0.2857142857142857,0.3333333333333333,0.35714285714285715,0.041666666666666664,0,0.40476190476190477,0.21428571428571427,0.21428571428571427,0.045454545454545456,0.25806451612903225,0.04,0,0.07692307692307693,0.24,0.16666666666666666,0.2222222222222222,0.041666666666666664,0.20689655172413793,0.045454545454545456,0.125,0.045454545454545456,0.041666666666666664,0.125,0,0,0.045454545454545456
0.8461538461538461,0.6923076923076923,0.3269230769230769,1,1,1,0.5384615384615384,0.5961538461538461,1,0.6730769230769231,0.7692307692307693,0.38461538461538464,0.15384615384615385,0.25,1,0.9423076923076923,0.9807692307692307,1,0.7115384615384616,1,0.4230769230769231,1,0.9230769230769231,0.3076923076923077,0.3076923076923077,0.3269230769230769,0.5384615384615384,0.19230769230769232,0.5769230769230769,0.5192307692307693,0.4423076923076923,0.5,0.6730769230769231,0.057692307692307696,0.07692307692307693,0.7115384615384616,0.23076923076923078,0.23076923076923078,0.019230769230769232,0.3269230769230769,0.07692307692307693,0.07692307692307693,0.11538461538461539,0.17307692307692307,0.11538461538461539,0.21153846153846154,0.057692307692307696,0.25,0.019230769230769232,0.09615384615384616,0.019230769230769232,0.057692307692307696,0.09615384615384616,0.019230769230769232,0.019230769230769232,0.019230769230769232
0.84,0.6470588235294118,0.3,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.49019607843137253,0.5490196078431373,0.9230769230769231,0.6274509803921569,0.7959183673469388,0.3877551020408163,0.09803921568627451,0.22,0.9230769230769231,0.94,0.9411764705882353,0.9230769230769231,0.6346153846153846,0.9230769230769231,0.37254901960784315,0.9230769230769231,1,0.28,0.30612244897959184,0.27450980392156865,0.49019607843137253,0.20833333333333334,0.625,0.5,0.4489795918367347,0.45098039215686275,0.6274509803921569,0.0625,0.061224489795918366,0.7,0.25,0.2,0.020833333333333332,0.3,0.08333333333333333,0.08333333333333333,0.125,0.1875,0.10204081632653061,0.18,0.04081632653061224,0.19607843137254902,0.020833333333333332,0.10416666666666667,0,0.0625,0.08163265306122448,0.020833333333333332,0.020833333333333332,0
0.25,0.2682926829268293,0.13793103448275862,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.1891891891891892,0.38235294117647056,0.3076923076923077,0.18604651162790697,0.2727272727272727,0.16129032258064516,0.14285714285714285,0.16,0.3076923076923077,0.3,0.28846153846153844,0.3076923076923077,0.325,0.3076923076923077,0.11764705882352941,0.3076923076923077,0.28,1,0.7777777777777778,0.32,0.15789473684210525,0.08333333333333333,0.2777777777777778,0.19444444444444445,0.3,0.2,0.24390243902439024,0,0.1111111111111111,0.06,0.16666666666666666,0.16666666666666666,0,0.1,0.17647058823529413,0.17647058823529413,0.047619047619047616,0.13636363636363635,0.15789473684210525,0.17391304347826086,0.05555555555555555,0.16,0,0,0.0625,0.05555555555555555,0,0,0.0625,0
0.2765957446808511,0.23809523809523808,0.17857142857142858,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.1891891891891892,0.3055555555555556,0.3076923076923077,0.18604651162790697,0.3023255813953488,0.125,0.09090909090909091,0.11538461538461539,0.3076923076923077,0.3,0.28846153846153844,0.3076923076923077,0.325,0.3076923076923077,0.15151515151515152,0.3076923076923077,0.30612244897959184,0.7777777777777778,1,0.2692307692307692,0.1282051282051282,0.08333333333333333,0.3142857142857143,0.19444444444444445,0.3,0.23529411764705882,0.24390243902439024,0,0.05263157894736842,0.0392156862745098,0.21739130434782608,0.16666666666666666,0,0.13793103448275862,0.17647058823529413,0.17647058823529413,0.047619047619047616,0.13636363636363635,0.2222222222222222,0.125,0.05555555555555555,0.16,0,0,0.0625,0.05555555555555555,0,0,0.0625,0
0.35555555555555557,0.2926829268292683,0.0967741935483871,0.3269230769230769,0.3269230769230769,0.3269230769230769,0.18421052631578946,0.37142857142857144,0.3269230769230769,0.23809523809523808,0.32558139534883723,0.23333333333333334,0.08695652173913043,0.1111111111111111,0.3269230769230769,0.32,0.3076923076923077,0.3269230769230769,0.35,0.3269230769230769,0.18181818181818182,0.3269230769230769,0.27450980392156865,0.32,0.2692307692307692,1,0.21621621621621623,0.08,0.175,0.2571428571428571,0.25,0.22857142857142856,0.3,0.05263157894736842,0.16666666666666666,0.2558139534883721,0.07407407407407407,0.20833333333333334,0,0.13333333333333333,0.16666666666666666,0.05,0.045454545454545456,0.13043478260869565,0.09523809523809523,0.2727272727272727,0.05263157894736842,0.2,0,0.047619047619047616,0.058823529411764705,0,0,0,0,0
0.46938775510204084,0.5609756097560976,0.36363636363636365,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.4,0.2826086956521739,0.5384615384615384,0.5365853658536586,0.44680851063829785,0.2631578947368421,0.125,0.28125,0.5384615384615384,0.54,0.5490196078431373,0.5384615384615384,0.4444444444444444,0.5384615384615384,0.25,0.5384615384615384,0.49019607843137253,0.15789473684210525,0.1282051282051282,0.21621621621621623,1,0.15151515151515152,0.45,0.375,0.275,0.42105263157894735,0.46511627906976744,0.06896551724137931,0.10344827586206896,0.5116279069767442,0.1111111111111111,0.17647058823529413,0.03571428571428571,0.18421052631578946,0.06666666666666667,0,0.1724137931034483,0.08823529411764706,0.0967741935483871,0.18181818181818182,0.06896551724137931,0.17142857142857143,0.03571428571428571,0.03125,0,0.06896551724137931,0.17857142857142858,0.03571428571428571,0,0.03571428571428571
0.14893617021276595,0.24324324324324326,0.038461538461538464,0.19230769230769232,0.19230769230769232,0.19230769230769232,0.15151515151515152,0.24242424242424243,0.19230769230769232,0.15384615384615385,0.19047619047619047,0.2,0.2,0.045454545454545456,0.19230769230769232,0.20408163265306123,0.19607843137254902,0.19230769230769232,0.20512820512820512,0.19230769230769232,0.10344827586206896,0.19230769230769232,0.20833333333333334,0.08333333333333333,0.08333333333333333,0.08,0.15151515151515152,1,0.21212121212121213,0.12121212121212122,0.2222222222222222,0.2,0.125,0.18181818181818182,0.07692307692307693,0.20512820512820512,0.1,0,0,0.038461538461538464,0.07692307692307693,0.16666666666666666,0.06666666666666667,0,0,0.10526315789473684,0,0.09523809523809523,0.1,0,0,0.3,0,0,0,0
0.5102040816326531,0.4666666666666667,0.3055555555555556,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.28888888888888886,0.32608695652173914,0.5769230769230769,0.4772727272727273,0.5555555555555556,0.35135135135135137,0.02702702702702703,0.22857142857142856,0.5769230769230769,0.58,0.5882352941176471,0.5769230769230769,0.5227272727272727,0.5769230769230769,0.15555555555555556,0.5769230769230769,0.625,0.2777777777777778,0.3142857142857143,0.175,0.45,0.21212121212121213,1,0.26666666666666666,0.39473684210526316,0.24444444444444444,0.3829787234042553,0.1,0.0625,0.425531914893617,0.16666666666666666,0.13513513513513514,0,0.20512820512820512,0.0967741935483871,0.0967741935483871,0.125,0.14705882352941177,0.09090909090909091,0.1388888888888889,0.06451612903225806,0.10256410256410256,0,0.06060606060606061,0,0.1,0.09375,0.03333333333333333,0.03333333333333333,0
0.4489795918367347,0.46511627906976744,0.2571428571428571,0.5192307692307693,0.5192307692307693,0.5192307692307693,0.1956521739130435,0.28888888888888886,0.5192307692307693,0.4090909090909091,0.3958333333333333,0.34285714285714286,0.12903225806451613,0.21212121212121213,0.5192307692307693,0.52,0.5294117647058824,0.5192307692307693,0.28,0.5192307692307693,0.2894736842105263,0.5192307692307693,0.5,0.19444444444444445,0.19444444444444445,0.2571428571428571,0.375,0.12121212121212122,0.26666666666666666,1,0.25,0.39473684210526316,0.5121951219512195,0.07142857142857142,0.14814814814814814,0.4883720930232558,0.21875,0.14705882352941177,0.037037037037037035,0.375,0.06896551724137931,0.06896551724137931,0.06451612903225806,0.2413793103448276,0.1,0.15151515151515152,0.034482758620689655,0.2903225806451613,0.037037037037037035,0.14285714285714285,0,0.07142857142857142,0.10344827586206896,0,0,0.037037037037037035
0.425531914893617,0.3409090909090909,0.3333333333333333,0.4423076923076923,0.4423076923076923,0.4423076923076923,0.34210526315789475,0.35,0.4423076923076923,0.11538461538461539,0.575,0.2647058823529412,0.03333333333333333,0.125,0.4423076923076923,0.44,0.45098039215686275,0.4423076923076923,0.5,0.4423076923076923,0.2857142857142857,0.4423076923076923,0.4489795918367347,0.3,0.3,0.25,0.275,0.2222222222222222,0.39473684210526316,0.25,1,0.2564102564102564,0.3488372093023256,0.08333333333333333,0.038461538461538464,0.3333333333333333,0.20689655172413793,0.12903225806451613,0,0.08108108108108109,0.125,0.125,0.07407407407407407,0.14285714285714285,0.07407407407407407,0.0967741935483871,0,0.058823529411764705,0.043478260869565216,0.12,0,0.04,0,0,0.043478260869565216,0
