Cousins,Oxford.Comma,One..Blake.s.Got.a.New.Face.,Ice.Cream.Piano,Classical,Connect,Unbelievers,Cape.Cod.Kwassa.Kwassa,This.Life,Sunflower,Sympathy,The.Surfer,Horchata,Bambina,Capricorn,Gen.X.Cops,Diane.Young,A.Punk,Prep.School.Gangsters,Mary.Boone,Hannah.Hunt,Harmony.Hall,Hope,Worship.You,Ya.Hey,Hold.You.Now,Holiday,Boston..Ladies.of.Cambridge.,White.Sky,Step,New.Dorp..New.York,Pravda,Campus,Unbearably.White,The.Kids.Don.t.Stand.a.Chance,Walcott,Mansard.Roof,Bryn,California.English,Cocaine.Cowboys,How.Long.,Obvious.Bicycle,Giving.Up.the.Gun,I.Stand.Corrected,Run,Ottoman,Diplomat.s.Son,M79,Big.Blue,SNL.Closing.Theme..A.Waltz.in.A....Flower.Moon,Everlasting.Arms,Dangerous.Night..The.Night.Is.a.Knife.,Flower.Moon,I.Think.Ur.a.Contra,Rich.Man,We.Belong.Together
0.9249999999999999,0.725,0.37499999999999994,1,1,1,0.5,0.625,1,0.575,1,0.5,0.1,0.2,1,0.975,1,1,0.7499999999999999,1,0.4,1,0.975,0.3,0.32499999999999996,0.35,0.525,0.2,0.625,0.4749999999999999,0.575,0.37499999999999994,0.625,0.05,0.05,0.725,0.22499999999999998,0.22499999999999998,0.025,0.27499999999999997,0.1,0.1,0.15,0.15,0.075,0.175,0.025,0.1,0.025,0.1,0,0.05,0,0,0.025,0
0.9499999999999998,0.8,0.44999999999999996,1,1,1,0.4,0.6,1,0.6,1,1,0.15,0.2,1,1,1,1,0.7,1,0.4,1,0.9499999999999998,0.25,0.2,0.35,0.5,0.25,0.6499999999999999,0.6,0.44999999999999996,0.05,0.6,0.05,0,0.85,0.2,0.15,0.05,0.25,0.05,0.05,0.15,0.1,0,0.25,0.05,0.1,0.05,0.1,0,0.1,0,0,0,0
0.625,0.8749999999999999,0.25,1,1,1,0.75,0.8749999999999999,1,0.8749999999999999,0.5,0.375,1,0.375,1,0.75,0.8749999999999999,1,0.75,1,0.75,1,0.625,0.375,0.25,0.25,0.5,0.375,0.125,0.5,0.125,0.75,0.625,0,0.125,0.625,0.25,0.25,0,0.375,0,0,0,0.125,0.125,0.125,0.125,0.5,0.125,0,0.125,0,0.125,0,0,0.125
0.6923076923076923,0.6153846153846154,0.5384615384615384,1,1,1,0.5384615384615384,0.46153846153846156,1,0.7692307692307693,0.6153846153846154,0.3076923076923077,0.23076923076923078,1,1,0.8461538461538461,1,1,0.6923076923076923,1,0.3076923076923077,1,0.8461538461538461,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.6923076923076923,0.07692307692307693,0.6153846153846154,0.5384615384615384,0.3076923076923077,0.46153846153846156,0.5384615384615384,0,0.15384615384615385,0.6923076923076923,0.23076923076923078,0.3076923076923077,0,0.46153846153846156,0.07692307692307693,0,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.23076923076923078,0,0.23076923076923078,0,0,0.15384615384615385,0,0,0.07692307692307693
0.8461538461538461,0.6923076923076923,0.3269230769230769,1,1,1,0.5384615384615384,0.5961538461538461,1,0.6730769230769231,0.7692307692307693,0.38461538461538464,0.15384615384615385,0.25,1,0.9423076923076923,0.9807692307692307,1,0.7115384615384616,1,0.4230769230769231,1,0.9230769230769231,0.3076923076923077,0.3076923076923077,0.3269230769230769,0.5384615384615384,0.19230769230769232,0.5769230769230769,0.5192307692307693,0.4423076923076923,0.5,0.6730769230769231,0.057692307692307696,0.07692307692307693,0.7115384615384616,0.23076923076923078,0.23076923076923078,0.019230769230769232,0.3269230769230769,0.07692307692307693,0.07692307692307693,0.11538461538461539,0.17307692307692307,0.11538461538461539,0.21153846153846154,0.057692307692307696,0.25,0.019230769230769232,0.09615384615384616,0.019230769230769232,0.057692307692307696,0.09615384615384616,0.019230769230769232,0.019230769230769232,0.019230769230769232
0.8571428571428572,0.7142857142857143,0.3061224489795918,1,1,1,0.5102040816326531,0.5918367346938775,1,0.673469387755102,0.7959183673469388,0.40816326530612246,0.12244897959183675,0.22448979591836735,1,1,1,1,0.6938775510204082,1,0.3877551020408163,1,0.9591836734693878,0.3061224489795918,0.3061224489795918,0.326530612244898,0.5510204081632654,0.20408163265306123,0.5918367346938775,0.5306122448979592,0.4489795918367347,0.489795918367347,0.673469387755102,0.06122448979591837,0.0816326530612245,0.7142857142857143,0.22448979591836735,0.20408163265306123,0.020408163265306124,0.2857142857142857,0.0816326530612245,0.0816326530612245,0.12244897959183675,0.1836734693877551,0.10204081632653061,0.22448979591836735,0.04081632653061225,0.22448979591836735,0.020408163265306124,0.0816326530612245,0,0.06122448979591837,0.0816326530612245,0.020408163265306124,0.020408163265306124,0
0.8431372549019608,0.7058823529411765,0.33333333333333337,1,1,1,0.5294117647058825,0.5882352941176471,1,0.6666666666666667,0.7843137254901962,0.3921568627450981,0.13725490196078433,0.25490196078431376,1,0.9607843137254902,1,1,0.7058823529411765,1,0.411764705882353,1,0.9411764705882354,0.29411764705882354,0.29411764705882354,0.3137254901960785,0.5490196078431373,0.19607843137254904,0.5882352941176471,0.5294117647058825,0.45098039215686275,0.4901960784313726,0.6666666666666667,0.05882352941176471,0.07843137254901962,0.7254901960784315,0.23529411764705885,0.21568627450980393,0.019607843137254905,0.3137254901960785,0.07843137254901962,0.07843137254901962,0.11764705882352942,0.17647058823529413,0.09803921568627452,0.21568627450980393,0.03921568627450981,0.23529411764705885,0.019607843137254905,0.09803921568627452,0,0.05882352941176471,0.09803921568627452,0.019607843137254905,0.019607843137254905,0.019607843137254905
0.8461538461538461,0.6923076923076923,0.3269230769230769,1,1,1,0.5384615384615384,0.5961538461538461,1,0.6730769230769231,0.7692307692307693,0.38461538461538464,0.15384615384615385,0.25,1,0.9423076923076923,0.9807692307692307,1,0.7115384615384616,1,0.4230769230769231,1,0.9230769230769231,0.3076923076923077,0.3076923076923077,0.3269230769230769,0.5384615384615384,0.19230769230769232,0.5769230769230769,0.5192307692307693,0.4423076923076923,0.5,0.6730769230769231,0.057692307692307696,0.07692307692307693,0.7115384615384616,0.23076923076923078,0.23076923076923078,0.019230769230769232,0.3269230769230769,0.07692307692307693,0.07692307692307693,0.11538461538461539,0.17307692307692307,0.11538461538461539,0.21153846153846154,0.057692307692307696,0.25,0.019230769230769232,0.09615384615384616,0.019230769230769232,0.057692307692307696,0.09615384615384616,0.019230769230769232,0.019230769230769232,0.019230769230769232
0.8648648648648649,0.6756756756756757,0.4054054054054054,1,1,1,0.5675675675675675,0.5675675675675675,1,0.5945945945945945,0.8108108108108107,0.37837837837837834,0.16216216216216217,0.24324324324324323,1,0.9189189189189189,0.9729729729729729,1,1,1,0.4054054054054054,1,0.8918918918918918,0.3513513513513513,0.3513513513513513,0.37837837837837834,0.5405405405405406,0.21621621621621623,0.6216216216216216,0.37837837837837834,0.5405405405405406,0.45945945945945943,0.6486486486486487,0.08108108108108109,0.05405405405405406,0.6486486486486487,0.16216216216216217,0.24324324324324323,0,0.18918918918918917,0.10810810810810811,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.10810810810810811,0.21621621621621623,0.08108108108108109,0.24324324324324323,0,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.10810810810810811,0.02702702702702703,0.02702702702702703,0.02702702702702703
0.8461538461538461,0.6923076923076923,0.3269230769230769,1,1,1,0.5384615384615384,0.5961538461538461,1,0.6730769230769231,0.7692307692307693,0.38461538461538464,0.15384615384615385,0.25,1,0.9423076923076923,0.9807692307692307,1,0.7115384615384616,1,0.4230769230769231,1,0.9230769230769231,0.3076923076923077,0.3076923076923077,0.3269230769230769,0.5384615384615384,0.19230769230769232,0.5769230769230769,0.5192307692307693,0.4423076923076923,0.5,0.6730769230769231,0.057692307692307696,0.07692307692307693,0.7115384615384616,0.23076923076923078,0.23076923076923078,0.019230769230769232,0.3269230769230769,0.07692307692307693,0.07692307692307693,0.11538461538461539,0.17307692307692307,0.11538461538461539,0.21153846153846154,0.057692307692307696,0.25,0.019230769230769232,0.09615384615384616,0.019230769230769232,0.057692307692307696,0.09615384615384616,0.019230769230769232,0.019230769230769232,0.019230769230769232
0.9090909090909093,0.6363636363636365,0.3636363636363637,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.7272727272727274,0.6363636363636365,1.0000000000000002,0.6363636363636365,0.7272727272727274,0.3636363636363637,0.27272727272727276,0.18181818181818185,1.0000000000000002,0.8636363636363638,0.9545454545454547,1.0000000000000002,0.6818181818181819,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.8636363636363638,0.18181818181818185,0.22727272727272732,0.27272727272727276,0.45454545454545464,0.13636363636363638,0.31818181818181823,0.5000000000000001,0.45454545454545464,0.5454545454545455,0.6818181818181819,0.04545454545454546,0,0.7727272727272728,0.27272727272727276,0.27272727272727276,0.04545454545454546,0.3636363636363637,0.04545454545454546,0,0.09090909090909093,0.27272727272727276,0.18181818181818185,0.27272727272727276,0.04545454545454546,0.27272727272727276,0.04545454545454546,0.13636363636363638,0.04545454545454546,0.04545454545454546,0.13636363636363638,0,0,0.04545454545454546
0.8461538461538461,0.6923076923076923,0.3269230769230769,1,1,1,0.5384615384615384,0.5961538461538461,1,0.6730769230769231,0.7692307692307693,0.38461538461538464,0.15384615384615385,0.25,1,0.9423076923076923,0.9807692307692307,1,0.7115384615384616,1,0.4230769230769231,1,0.9230769230769231,0.3076923076923077,0.3076923076923077,0.3269230769230769,0.5384615384615384,0.19230769230769232,0.5769230769230769,0.5192307692307693,0.4423076923076923,0.5,0.6730769230769231,0.057692307692307696,0.07692307692307693,0.7115384615384616,0.23076923076923078,0.23076923076923078,0.019230769230769232,0.3269230769230769,0.07692307692307693,0.07692307692307693,0.11538461538461539,0.17307692307692307,0.11538461538461539,0.21153846153846154,0.057692307692307696,0.25,0.019230769230769232,0.09615384615384616,0.019230769230769232,0.057692307692307696,0.09615384615384616,0.019230769230769232,0.019230769230769232,0.019230769230769232
0.875,0.6874999999999999,0.31249999999999994,1,1,1,0.5208333333333334,0.5833333333333333,1,0.6666666666666666,0.8125,0.3958333333333333,0.10416666666666667,0.22916666666666666,1,0.9791666666666666,1,1,0.6874999999999999,1,0.3958333333333333,1,1,0.29166666666666663,0.31249999999999994,0.29166666666666663,0.5208333333333334,0.20833333333333334,0.6249999999999999,0.5208333333333334,0.4583333333333333,0.47916666666666663,0.6666666666666666,0.0625,0.0625,0.7291666666666666,0.25,0.20833333333333334,0.020833333333333332,0.31249999999999994,0.08333333333333333,0.08333333333333333,0.125,0.18749999999999997,0.10416666666666667,0.18749999999999997,0.041666666666666664,0.20833333333333334,0.020833333333333332,0.10416666666666667,0,0.0625,0.08333333333333333,0.020833333333333332,0.020833333333333332,0
0.75,0.6875,0.25,1,1,1,0.43749999999999994,0.8125,1,0.5,0.75,0.3125,0.1875,0.25,1,0.9374999999999999,0.9374999999999999,1,0.8125,1,0.25,1,0.8749999999999999,1,0.8749999999999999,0.5,0.375,0.125,0.625,0.43749999999999994,0.5625,0.43749999999999994,0.625,0,0.125,0.1875,0.25,0.25,0,0.1875,0.1875,0.1875,0.0625,0.1875,0.1875,0.25,0.0625,0.25,0,0,0.0625,0.0625,0,0,0.0625,0
0.8125,0.625,0.3125,1,1,1,0.43749999999999994,0.6875,1,0.5,0.8125,0.25,0.125,0.1875,1,0.9374999999999999,0.9374999999999999,1,0.8125,1,0.3125,1,0.9374999999999999,0.8749999999999999,1,0.43749999999999994,0.3125,0.125,0.6875,0.43749999999999994,0.5625,0.5,0.625,0,0.0625,0.125,0.3125,0.25,0,0.25,0.1875,0.1875,0.0625,0.1875,0.25,0.1875,0.0625,0.25,0,0,0.0625,0.0625,0,0,0.0625,0
0.9411764705882352,0.7058823529411764,0.1764705882352941,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.41176470588235287,0.764705882352941,0.9999999999999998,0.588235294117647,0.8235294117647057,0.41176470588235287,0.1176470588235294,0.1764705882352941,0.9999999999999998,0.9411764705882352,0.9411764705882352,0.9999999999999998,0.8235294117647057,0.9999999999999998,0.3529411764705882,0.9999999999999998,0.8235294117647057,0.4705882352941176,0.41176470588235287,0.9999999999999998,0.4705882352941176,0.1176470588235294,0.41176470588235287,0.5294117647058822,0.4705882352941176,0.4705882352941176,0.7058823529411764,0.0588235294117647,0.1764705882352941,0.6470588235294117,0.1176470588235294,0.2941176470588235,0,0.2352941176470588,0.1764705882352941,0.0588235294117647,0.0588235294117647,0.1764705882352941,0.1176470588235294,0.3529411764705882,0.0588235294117647,0.2941176470588235,0,0.0588235294117647,0.0588235294117647,0,0,0,0,0
0.8214285714285714,0.8214285714285714,0.4285714285714286,1,1,1,0.5714285714285715,0.4642857142857143,1,0.7857142857142857,0.75,0.3571428571428572,0.14285714285714288,0.32142857142857145,1,0.9642857142857144,1,1,0.7142857142857144,1,0.3571428571428572,1,0.8928571428571429,0.2142857142857143,0.1785714285714286,0.28571428571428575,1,0.1785714285714286,0.6428571428571429,0.5357142857142857,0.39285714285714285,0.5714285714285715,0.7142857142857144,0.07142857142857144,0.10714285714285715,0.7857142857142857,0.14285714285714288,0.2142857142857143,0.03571428571428572,0.25,0.07142857142857144,0,0.1785714285714286,0.10714285714285715,0.10714285714285715,0.2142857142857143,0.07142857142857144,0.2142857142857143,0.03571428571428572,0.03571428571428572,0,0.07142857142857144,0.1785714285714286,0.03571428571428572,0,0.03571428571428572
0.6999999999999998,0.8999999999999998,0.09999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.49999999999999994,0.7999999999999999,0.9999999999999999,0.5999999999999999,0.7999999999999999,0.49999999999999994,0.29999999999999993,0.09999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.7999999999999999,0.9999999999999999,0.29999999999999993,0.9999999999999999,0.9999999999999999,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.49999999999999994,0.9999999999999999,0.6999999999999998,0.39999999999999997,0.5999999999999999,0.5999999999999999,0.49999999999999994,0.19999999999999998,0.09999999999999999,0.7999999999999999,0.19999999999999998,0,0,0.09999999999999999,0.09999999999999999,0.19999999999999998,0.09999999999999999,0,0,0.19999999999999998,0,0.19999999999999998,0.09999999999999999,0,0,0.29999999999999993,0,0,0,0
0.8333333333333335,0.7000000000000001,0.3666666666666667,1,1,1,0.43333333333333335,0.5,1,0.7000000000000001,0.8333333333333335,0.43333333333333335,0.03333333333333334,0.2666666666666667,1,0.9666666666666668,1,1,0.7666666666666667,1,0.23333333333333334,1,1,0.33333333333333337,0.3666666666666667,0.23333333333333334,0.6000000000000001,0.23333333333333334,1,0.4000000000000001,0.5,0.3666666666666667,0.6000000000000001,0.10000000000000002,0.06666666666666668,0.6666666666666667,0.20000000000000004,0.16666666666666669,0,0.2666666666666667,0.10000000000000002,0.10000000000000002,0.13333333333333336,0.16666666666666669,0.10000000000000002,0.16666666666666669,0.06666666666666668,0.13333333333333336,0,0.06666666666666668,0,0.10000000000000002,0.10000000000000002,0.03333333333333334,0.03333333333333334,0
0.8148148148148148,0.7407407407407407,0.3333333333333333,1,1,1,0.3333333333333333,0.48148148148148145,1,0.6666666666666666,0.7037037037037036,0.4444444444444444,0.14814814814814814,0.25925925925925924,1,0.9629629629629629,1,1,0.5185185185185185,1,0.4074074074074074,1,0.9259259259259258,0.25925925925925924,0.25925925925925924,0.3333333333333333,0.5555555555555555,0.14814814814814814,0.4444444444444444,1,0.37037037037037035,0.5555555555555555,0.7777777777777777,0.07407407407407407,0.14814814814814814,0.7777777777777777,0.25925925925925924,0.18518518518518517,0.037037037037037035,0.4444444444444444,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.25925925925925924,0.1111111111111111,0.18518518518518517,0.037037037037037035,0.3333333333333333,0.037037037037037035,0.14814814814814814,0,0.07407407407407407,0.1111111111111111,0,0,0.037037037037037035
0.8695652173913044,0.6521739130434783,0.4347826086956522,1,1,1,0.5652173913043479,0.6086956521739131,1,0.26086956521739135,1,0.391304347826087,0.04347826086956522,0.1739130434782609,1,0.9565217391304348,1,1,0.8695652173913044,1,0.4347826086956522,1,0.9565217391304348,0.391304347826087,0.391304347826087,0.3478260869565218,0.4782608695652174,0.26086956521739135,0.6521739130434783,0.4347826086956522,1,0.4347826086956522,0.6521739130434783,0.08695652173913045,0.04347826086956522,0.6521739130434783,0.26086956521739135,0.1739130434782609,0,0.13043478260869568,0.13043478260869568,0.13043478260869568,0.08695652173913045,0.1739130434782609,0.08695652173913045,0.13043478260869568,0,0.08695652173913045,0.04347826086956522,0.13043478260869568,0,0.04347826086956522,0,0,0.04347826086956522,0
0.7692307692307693,0.6923076923076923,0.23076923076923078,1,1,1,0.6153846153846154,0.5384615384615384,1,0.7307692307692307,0.5769230769230769,0.038461538461538464,0.23076923076923078,0.23076923076923078,1,0.9230769230769231,0.9615384615384616,1,0.6538461538461539,1,0.46153846153846156,1,0.8846153846153846,0.2692307692307692,0.3076923076923077,0.3076923076923077,0.6153846153846154,0.23076923076923078,0.4230769230769231,0.5769230769230769,0.38461538461538464,1,0.8076923076923077,0.07692307692307693,0.15384615384615385,0.6923076923076923,0.23076923076923078,0.19230769230769232,0,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.34615384615384615,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.19230769230769232,0.038461538461538464,0,0.038461538461538464
